la_position,pend_velocity,pend_position,cmd_volts,elapsed
3.36036,315,-43.02,0.504883,40
3.28644,228.292683,-33.66,0.553711,41
3.18792,153,-27.54,1.088867,40
3.02598,101.538462,-23.58,0.933594,39
2.79042,65.853659,-20.88,4.947266,41
2.322,76.5,-17.82,5.008789,40
1.8396,31.5,-16.56,5.007812,40
1.35858,-4.5,-16.74,5.007812,40
0.87642,-49.5,-18.72,5.008789,40
0.39366,-85.5,-22.14,5.008789,40
-0.08832,-135,-27.54,5.008789,40
-0.5703,-189,-35.1,5.007812,40
-1.06218,-261,-45.54,5.006836,40
-1.55808,-355.5,-59.76,5.009766,40
-2.05458,-459,-78.12,2.386719,40
-2.5005,-567.692308,-100.26,0.931641,39
-2.63784,-689.268293,-128.52,0.459961,41
-2.7174,-784.615385,-159.12,0.910156,39
-2.86962,-837,-180,1.125977,40
-3.04962,-810,-180,1.334961,40
-3.26448,-729,105.84,1.462891,40
-3.40812,-601.463415,81.18,-0.489258,41
-3.31698,-475.384615,62.64,-0.491211,39
-3.25206,-364.5,48.06,-0.490234,40
-3.18522,-279,36.9,-0.491211,40
-3.1155,-198,28.98,-0.492187,40
-3.05082,-114.146341,24.3,-0.491211,41
-2.85894,-83.076923,21.06,-4.991211,39
-2.3832,-90,17.46,-4.996094,40
-1.88142,-61.463415,14.94,-4.99707,41
-1.39026,-27,13.86,-4.99707,40
-0.90678,18,14.58,-4.998047,40
-0.41538,49.5,16.56,-4.996094,40
0.06138,94.5,20.34,-4.995117,40
0.54324,135,25.74,-4.994141,40
1.02852,184.5,33.12,-4.658203,40
1.50714,265.5,43.74,-4.488281,40
1.98942,355.5,57.96,-3.646484,40
2.47134,454.5,76.14,-2.523437,40
2.94006,585,99.54,-1.082031,40
3.09156,655.384615,-180,0.217773,39
3.1515,781.463415,-180,-3.124023,41
3.48984,867.692308,-169.02,0.503906,39
3.4308,769.5,-138.24,0.504883,40
3.35736,675,-111.24,0.504883,40
3.2829,558,-88.92,0.505859,40
3.20502,421.463415,-71.64,0.504883,41
3.13284,300,-59.94,0.503906,39
3.06072,184.5,-52.56,0.505859,40
2.91276,90,-48.96,2.766602,40
2.4573,31.5,-47.7,3.054687,40
1.96314,-61.463415,-50.22,3.158203,41
1.47804,-157.5,-56.52,5.009766,40
0.99222,-265.5,-67.14,2.606445,40
0.50232,-387,-82.62,1.782227,40
0.22638,-517.5,-103.32,0.5625,40
0.1638,-630,-128.52,0.548828,40
0.04902,-738,-158.04,1.189453,40
-0.13704,-796.5,-180,1.321289,40
-0.3405,-778.5,-180,1.526367,40
-0.5808,-697.5,111.06,1.609375,40
-0.77334,-580.5,87.84,0.412109,40
-0.79242,-454.5,69.66,-0.085937,40
-0.72216,-337.5,56.16,-1.410156,40
-0.43332,-252,46.08,-2.518555,40
-0.01866,-175.384615,39.24,-3.329102,39
0.47418,-105.365854,34.92,-3.730469,41
0.94752,-18.461538,34.2,-4.052734,39
1.43082,58.5,36.54,-4.041992,40
1.9134,135,41.94,-3.775391,40
2.39394,216,50.58,-3.237305,40
2.8833,324.878049,63.9,-3.084961,41
3.34656,433.846154,80.82,-2.041016,39
3.71058,553.5,102.96,0.503906,40
3.61944,652.5,-180,0.504883,40
3.56256,760.5,-180,0.503906,40
3.50418,801,-168.48,0.506836,40
3.4392,769.5,-137.7,0.50293,40
3.36696,680.487805,-109.8,0.505859,41
3.29172,562.5,-87.3,0.504883,40
3.21612,427.5,-70.2,0.505859,40
3.14214,310.5,-57.78,0.503906,40
3.06966,193.5,-50.04,0.504883,40
2.91426,103.5,-45.9,2.952148,40
2.45388,54,-43.74,3.28125,40
1.97028,-36,-45.18,3.451172,40
1.48626,-126,-50.22,5.009766,40
1.0044,-220.5,-59.04,4.90625,40
0.5181,-337.5,-72.54,2.418945,40
0.04794,-459,-90.9,1.360352,40
-0.11622,-563.076923,-112.86,0.070312,39
-0.1551,-688.5,-140.4,0.918945,40
-0.31086,-783,-171.72,1.168945,40
-0.49452,-796.5,-180,1.410156,40
-0.71568,-756,-180,1.526367,40
-0.96444,-657,99.9,1.71582,40
-1.15974,-535.5,78.48,0.262695,40
-1.13448,-414,61.92,-0.682617,40
-0.9588,-324,48.96,-2.041992,40
-0.56868,-247.5,39.06,-3.103516,40
-0.0885,-175.5,32.04,-3.807617,40
0.40722,-96.585366,28.08,-4.364258,41
0.89148,-31.5,26.82,-4.643555,40
1.374,27,27.9,-4.704102,40
1.85472,90,31.5,-4.555664,40
2.33502,157.5,37.8,-4.188477,40
2.81412,238.5,47.34,-3.579102,40
3.28746,333,60.66,-3.354492,40
3.73332,445.5,78.48,0.503906,40
3.71124,585,101.88,0.504883,40
3.64026,697.5,-180,0.503906,40
3.58584,805.5,-180,0.504883,40
3.52848,837,-164.52,0.504883,40
3.46368,805.5,-132.3,0.503906,40
3.39372,711,-103.86,0.505859,40
3.32382,567.692308,-81.72,0.504883,39
3.24618,456.585366,-63,0.505859,41
3.17358,341.538462,-49.68,0.503906,39
3.10236,243,-39.96,0.504883,40
2.99802,157.5,-33.66,1.506836,40
2.69538,121.5,-28.8,4.18457,40
2.21202,92.195122,-25.02,4.549805,41
1.74078,41.538462,-23.4,4.838867,39
1.26,-13.5,-23.94,4.969727,40
0.77904,-63,-26.46,5.007812,40
0.28488,-122.926829,-31.5,5.007812,41
-0.19704,-189,-39.06,5.008789,40
-0.66924,-267.692308,-49.5,5.009766,39
-1.17528,-364.390244,-64.44,4.178711,41
-1.67268,-472.5,-83.34,2.013672,40
-2.0544,-603,-107.46,0.519531,40
-2.12364,-706.5,-135.72,0.740234,40
-2.25144,-801,-167.76,0.984375,40
-2.41062,-832.5,-180,1.238281,40
-2.60424,-792,-180,1.354492,40
-2.82672,-697.5,99.36,1.545898,40
-3.0039,-567,76.68,0.198242,40
-2.97108,-454.5,58.5,-0.819336,40
-2.766,-360,44.1,-2.307617,40
-2.33838,-306,31.86,-3.456055,40
-1.87596,-240,22.5,-4.467773,39
-1.37022,-193.170732,14.58,-4.995117,41
-0.89346,-143.076923,9,-4.995117,39
-0.40194,-121.5,4.14,-4.996094,40
0.0765,-117,-0.54,-2.387695,40
0.45186,-99,-4.5,0.171875,40
0.26904,17.560976,-3.78,2.704102,41
-0.16812,96.923077,0,2.265625,39
-0.44772,45,1.8,-0.061523,40
-0.3732,-45,0,-1.091797,40
-0.26472,-48.292683,-1.98,0.041992,41
-0.32532,-27,-3.06,1.00293,40
-0.53652,4.5,-2.88,1.863281,40
-0.8325,36.923077,-1.44,1.732422,39
-1.07178,35.121951,0,0.841797,41
-1.14786,-18,-0.72,-0.017578,40
-1.14798,-49.5,-2.7,0.149414,40
-1.24548,-40.5,-4.32,1.661133,40
-1.57548,4.615385,-4.14,2.629883,39
-2.01852,35.121951,-2.7,2.488281,41
-2.38368,13.5,-2.16,1.599609,40
-2.61852,-31.5,-3.42,1.292969,40
-2.86308,-45,-5.22,2.085937,40
-3.25614,-36,-6.66,3.09375,40
-3.60678,-36,-8.1,-0.490234,40
-3.5085,-138.461538,-13.5,-0.491211,39
-3.43806,-166.829268,-20.34,-0.492187,41
-3.37074,-221.538462,-28.98,-0.491211,39
-3.30294,-283.5,-40.32,-0.491211,40
-3.23586,-364.5,-54.9,-0.491211,40
-3.16626,-463.5,-73.44,-0.491211,40
-3.0966,-588.292683,-97.56,-0.492187,41
-3.06804,-696.923077,-124.74,0.374023,39
-3.15258,-819,-157.5,0.788086,40
-3.21042,-868.5,-180,-0.491211,40
-3.1395,-810,-180,-0.491211,40
-3.06924,-715.609756,106.02,-0.492187,41
-3.03756,-598.5,82.08,0.269531,40
-3.0528,-468,63.36,-0.492187,40
-2.91828,-360,49.32,-1.915039,39
-2.5359,-289.756098,37.44,-3.06543,41
-2.04774,-225,28.44,-3.984375,40
-1.55886,-166.5,21.78,-4.720703,40
-1.06806,-108,17.46,-4.996094,40
-0.5916,-60,15.12,-4.996094,39
-0.09636,-17.560976,14.4,-4.99707,41
0.38202,13.5,14.94,-4.99707,40
0.86334,45,16.74,-4.99707,40
1.34646,85.5,20.16,-4.996094,40
1.8267,135,25.56,-4.99707,40
2.28432,184.615385,32.76,-4.673828,39
2.77314,259.02439,43.38,-4.518555,41
3.23538,346.153846,56.88,-3.676758,39
3.68682,450,74.88,0.506836,40
3.67056,594,98.64,0.504883,40
3.59628,706.5,-180,0.505859,40
3.53862,825.365854,-180,0.504883,41
3.4824,863.076923,-165.6,0.504883,39
3.417,832.5,-132.3,0.504883,40
3.34512,733.5,-102.96,0.504883,40
3.26958,616.5,-78.3,0.505859,40
3.19128,474.146341,-58.86,0.504883,41
3.11838,369.230769,-44.46,0.503906,39
3.0459,274.5,-33.48,0.505859,40
2.8614,215.121951,-24.66,4.173828,41
2.40408,212.307692,-16.38,4.84375,39
1.90746,180,-9,5.008789,41
1.42638,157.5,-2.7,5.007812,40
0.94416,144,3.06,1.510742,40
0.67968,108,7.38,-1.918945,40
1.05708,-13.5,6.84,-4.50293,40
1.53702,-27,5.76,-4.086914,40
2.01756,-18,5.04,-3.426758,40
2.49786,0,5.04,-3.001953,40
2.97312,13.5,5.58,-3.011719,40
3.42342,27.692308,6.66,-3.348633,39
3.51828,409.5,61.2,0.504883,40
3.44604,504,81.36,0.504883,40
3.3765,625.5,106.38,0.504883,40
3.3132,756,-180,0.505859,40
3.25512,837,-180,0.506836,40
3.19272,860.487805,-154.62,0.505859,41
3.1263,807.692308,-123.12,0.506836,39
3.05178,702,-95.04,0.505859,40
3.00486,566.341463,-71.82,-0.408203,41
3.00876,436.5,-54.36,1.251953,40
2.75754,364.5,-39.78,2.581055,40
2.322,306,-27.54,3.685547,40
1.84326,256.5,-17.28,4.608398,40
1.36638,216,-8.64,5.010742,40
0.89016,184.5,-1.26,5.008789,40
0.41118,175.5,5.76,0.626953,40
0.34746,112.5,10.26,-3.588867,40
0.80928,22.5,11.16,-4.995117,40
1.29126,36,12.6,-4.996094,40
1.74924,50.769231,14.58,-4.995117,39
2.24094,87.804878,18.18,-4.995117,41
2.709,138.461538,23.58,-4.996094,39
3.1833,189,31.14,-4.844727,40
3.6315,247.5,41.04,0.505859,40
3.61458,400.5,57.06,0.504883,40
3.5355,522.439024,78.48,0.503906,41
3.4716,641.538462,103.5,0.504883,39
3.40866,769.5,-180,0.505859,40
3.35238,864,-180,0.506836,40
3.29328,886.5,-155.7,0.505859,40
3.22596,825.365854,-121.86,0.505859,41
3.1551,720,-93.78,0.506836,39
3.0807,585,-70.38,0.504883,40
2.9736,460.97561,-51.48,1.360352,41
2.70666,373.5,-36.54,2.792969,40
2.24364,333,-23.22,3.923828,40
1.75944,288,-11.7,4.926758,40
1.27578,256.5,-1.44,5.008789,40
0.79344,238.5,8.1,0.683594,40
0.72486,171,14.94,-4.995117,40
1.18734,90,18.54,-4.99707,40
1.66968,121.5,23.4,-4.99707,40
2.15166,166.5,30.06,-4.874023,40
2.63184,243,39.78,-4.354492,40
3.0843,318.461538,52.2,-3.964844,39
3.5664,417.073171,69.3,-2.978516,41
3.5598,526.5,-67.5,0.503906,40
3.4887,405,-51.3,0.503906,40
3.4152,302.926829,-38.88,0.504883,41
3.327,216.923077,-30.42,1.211914,39
3.13812,166.829268,-23.58,1.008789,41
2.99706,94.5,-19.8,0.837891,40
2.77974,63,-17.28,5.008789,40
2.31018,72,-14.4,5.005859,40
1.82862,36,-12.96,5.009766,40
1.34724,4.5,-12.78,5.007812,40
0.86658,-31.5,-14.04,5.010742,40
0.38574,-72,-16.92,5.008789,40
-0.09588,-108,-21.24,5.007812,40
-0.57498,-153,-27.36,5.008789,40
-1.06284,-216,-36,5.008789,40
-1.55646,-292.5,-47.7,5.009766,40
-2.02554,-383.076923,-62.64,4.925781,39
-2.5368,-500.487805,-83.16,2.162109,41
-2.9427,-623.076923,-107.46,0.539062,39
-3.02358,-724.5,-136.44,0.750977,40
-3.14538,-810,-168.84,0.914062,40
-3.21726,-814.5,-180,-0.492187,40
-3.1395,-737.560976,-180,-0.493164,41
-3.07176,-636.923077,103.5,-0.491211,39
-3.03864,-508.5,83.16,0.232422,40
-3.05106,-387,67.68,-0.473633,40
-2.93034,-274.5,56.7,-1.580078,40
-2.61414,-184.390244,49.14,-2.488281,41
-2.17662,-99,45.18,-3.121094,40
-1.68726,-18,44.46,-3.143555,40
-1.1958,76.5,47.52,-3.138672,40
-0.70512,171,54.36,-2.835937,40
-0.21588,274.5,65.34,-2.773437,40
0.216,396,81.18,-1.914062,40
0.46668,517.5,101.88,-0.664062,40
0.5448,650.769231,-180,-0.625,39
0.70926,763.902439,-180,-3.134766,41
1.13022,855,-167.22,-2.870117,40
1.58556,841.5,-133.56,-2.269531,40
1.93572,742.5,-103.86,-1.175781,40
2.06796,603,-79.74,-0.452148,40
2.0892,461.538462,-61.74,0.657227,39
1.93158,381.95122,-46.08,2.026367,41
1.56942,313.846154,-33.84,3.211914,39
1.08996,256.5,-23.58,4.139648,40
0.60108,193.5,-15.84,4.915039,40
0.11196,153,-9.72,5.007812,40
-0.3789,118.536585,-4.86,5.007812,41
-0.85488,96.923077,-1.08,2.835937,39
-1.34094,90,2.52,0.579102,40
-1.4475,18,3.24,-1.558594,40
-1.15062,-67.5,0.54,-1.943359,40
-0.94884,-65.853659,-2.16,0.053711,41
-1.03386,-9,-2.52,1.144531,40
-1.24128,13.5,-1.98,1.521484,40
-1.47324,18,-1.26,1.183594,40
-1.6347,-4.5,-1.44,0.744141,40
-1.7415,-31.5,-2.7,0.726562,40
-1.90158,-40.5,-4.32,1.649414,40
-2.22852,-13.5,-4.86,2.629883,40
-2.68386,9,-4.5,2.932617,40
-3.16272,0,-4.5,2.697266,40
-3.43812,-54,-6.66,-0.494141,40
-3.3312,-166.5,-13.32,-0.491211,40
-3.26742,-198,-21.24,-0.491211,40
-3.2013,-247.5,-31.14,-0.489258,40
-3.13392,-300,-42.84,-0.491211,39
-3.0987,-387,-58.32,0.192383,40
-3.23172,-490.5,-77.94,2.193359,40
-3.50232,-603,-102.06,-0.489258,40
-3.4074,-706.5,-130.32,-0.492187,40
-3.35094,-805.5,-162.54,-0.491211,40
-3.29334,-832.5,-180,-0.491211,40
-3.23244,-787.5,-180,-0.492187,40
-3.16458,-693,104.94,-0.492187,40
-3.09258,-567,82.26,-0.491211,40
-3.02052,-436.5,64.8,-0.520508,40
-2.88378,-329.268293,51.3,-1.804687,41
-2.52882,-256.5,41.04,-2.913086,40
-2.0445,-193.5,33.3,-3.637695,40
-1.55532,-126,28.26,-4.266602,40
-1.06614,-58.5,25.92,-4.65332,40
-0.5787,-4.5,25.74,-4.804687,40
-0.09486,45,27.54,-4.775391,40
0.3843,103.5,31.68,-4.575195,40
0.86742,162,38.16,-4.160156,40
1.35252,243,47.88,-4.079102,40
1.83666,337.5,61.38,-3.311523,40
2.32026,450,79.38,-2.245117,40
2.75946,567,102.06,-0.819336,40
2.86518,670.5,-180,-0.493164,40
2.97666,761.538462,-180,-3.081055,39
3.38076,873.658537,-165.6,-2.873047,41
3.75246,858.461538,-132.12,0.504883,39
3.6858,702,-104.04,0.503906,40
3.61032,571.5,-81.18,0.505859,40
3.5373,441,-63.54,0.504883,40
3.46164,316.097561,-50.58,0.504883,41
3.39102,212.307692,-42.3,0.504883,39
3.30738,117,-37.62,0.94043,40
3.15276,40.5,-36,1.188477,40
2.97048,-31.5,-37.26,1.149414,40
2.67126,-100.97561,-41.4,5.007812,41
2.20512,-166.153846,-47.88,5.008789,39
1.71024,-259.02439,-58.5,5.007812,41
1.22442,-373.5,-73.44,2.46875,40
0.7524,-499.5,-93.42,1.294922,40
0.58638,-616.5,-118.08,0.176758,40
0.53622,-715.384615,-145.98,1.022461,39
0.36258,-794.634146,-178.56,1.165039,41
0.1755,-787.5,-180,1.50293,40
-0.05382,-733.5,-180,1.56543,40
-0.31074,-621,95.76,1.823242,40
-0.5133,-495,75.96,0.211914,40
-0.47412,-387,60.48,-0.891602,40
-0.2679,-297,48.6,-2.163086,40
0.10698,-221.538462,39.96,-3.140625,39
0.59814,-162.439024,33.3,-3.705078,41
1.07136,-87.692308,29.88,-4.244141,39
1.55424,-27,28.8,-4.476562,40
2.03358,31.5,30.06,-4.527344,40
2.51352,90,33.66,-4.365234,40
3.00144,158.04878,40.14,-3.998047,41
3.46038,244.615385,49.68,-3.696289,39
3.5817,812.195122,-122.04,0.504883,41
3.50838,706.5,-93.78,0.504883,40
3.43344,576,-70.74,0.503906,40
3.35934,445.5,-52.92,0.504883,40
3.28716,341.538462,-39.6,0.505859,39
3.19344,250.243902,-29.34,1.094727,41
3.02286,193.5,-21.6,0.978516,40
2.7876,139.5,-16.02,5.007812,40
2.32092,144,-10.26,5.009766,40
1.85232,115.384615,-5.76,5.007812,39
1.36266,92.195122,-1.98,3.383789,41
0.90516,78.461538,1.08,1.125977,39
0.6477,26.341463,2.16,-0.510742,41
0.7836,-64.615385,-0.36,-1.303711,39
0.91332,-76.5,-3.42,0.050781,40
0.80118,-40.5,-5.04,1.973633,40
0.41856,0,-5.04,3.060547,40
-0.07098,13.170732,-4.5,3.029297,41
-0.54072,-9.230769,-4.86,2.698242,39
-1.0191,-31.5,-6.12,2.929687,40
-1.50624,-58.5,-8.46,3.705078,40
-1.99542,-81,-11.7,5.009766,40
-2.4957,-109.756098,-16.2,5.007812,41
-2.9898,-148.5,-22.14,5.008789,40
-3.48456,-211.5,-30.6,5.007812,40
-3.71154,-796.5,-142.74,-0.492187,40
-3.6528,-877.5,-177.84,-0.491211,40
-3.59472,-868.5,-180,-0.490234,40
-3.52824,-796.5,115.56,-0.491211,40
-3.4566,-670.5,88.74,-0.492187,40
-3.3846,-535.5,67.32,-0.490234,40
-3.31536,-414,50.76,-0.491211,40
-3.25206,-318.461538,38.34,-0.490234,39
-3.18546,-254.634146,27.9,-0.492187,41
-3.12282,-198.461538,20.16,-0.491211,39
-3.05712,-153,14.04,-0.492187,40
-2.85648,-153,7.92,-4.996094,40
-2.38302,-198,0,-4.639648,40
-1.92432,-210.731707,-8.64,0.148437,41
-2.0826,-110.769231,-12.96,5.008789,39
-2.55984,-76.5,-16.02,5.006836,40
-3.05886,-94.5,-19.8,5.008789,40
-3.54936,-153,-25.92,5.008789,40
-3.7122,-838.536585,-158.58,-0.492187,41
-3.6558,-868.5,-180,-0.491211,40
-3.59574,-828,-180,-0.492187,40
-3.52578,-729,104.4,-0.491211,40
-3.45252,-598.5,80.46,-0.491211,40
-3.3807,-468,61.74,-0.491211,40
-3.3123,-360,47.34,-0.490234,40
-3.2457,-279,36.18,-0.492187,40
-3.1833,-207,27.9,-0.491211,40
-3.11652,-143.076923,22.32,-0.492187,39
-3.05124,-99,18.36,-0.491211,40
-2.84934,-90,14.76,-4.996094,40
-2.37294,-126,9.72,-4.99707,40
-1.88226,-121.5,4.86,-4.996094,40
-1.39542,-117,0.18,-2.821289,40
-0.9555,-103.5,-3.96,-0.019531,40
-1.06314,-9,-4.32,2.361328,40
-1.49082,49.5,-2.34,2.607422,40
-1.85988,22.5,-1.44,1.375,40
-2.0457,-27,-2.52,0.851562,40
-2.20998,-54,-4.68,1.53418,40
-2.53914,-43.902439,-6.48,2.756836,41
-3.01608,-27,-7.56,3.905273,40
-3.5079,-40.5,-9.18,4.579102,40
-3.70044,-441,-63.36,-0.491211,40
-3.63264,-567,-86.04,-0.492187,40
-3.56958,-661.5,-112.5,-0.489258,40
-3.51054,-787.5,-144,-0.492187,40
-3.45456,-850.5,-178.02,-0.493164,40
-3.39462,-841.5,-180,-0.491211,40
-3.33048,-752.307692,118.98,-0.491211,39
-3.25878,-658.536585,91.98,-0.492187,41
-3.1926,-526.153846,71.46,-0.491211,39
-3.12312,-409.5,55.08,-0.492187,40
-3.05346,-310.5,42.66,-0.491211,40
-2.88072,-238.5,33.12,-3.539062,40
-2.39292,-223.902439,23.94,-4.322266,41
-1.91358,-180,16.92,-4.994141,39
-1.42638,-153,10.8,-4.996094,40
-0.93744,-130.5,5.58,-4.995117,40
-0.45108,-117,0.9,-3.246094,40
0.0222,-118.536585,-3.96,-0.446289,41
-0.01326,-36.923077,-5.4,2.380859,39
-0.46764,35.121951,-3.96,3.275391,41
-0.95508,36,-2.52,2.356445,40
-1.32738,0,-2.52,1.493164,40
-1.55418,-49.5,-4.5,1.516602,40
-1.8462,-69.230769,-7.2,2.65918,39
-2.31198,-52.682927,-9.36,4.402344,41
-2.80026,-63,-11.88,5.008789,40
-3.29376,-85.5,-15.3,5.008789,40
-3.7497,-135,-20.7,-0.492187,40
-3.70224,-292.5,-32.4,-0.491211,40
-3.62406,-378,-47.52,-0.492187,40
-3.55986,-472.5,-66.42,-0.491211,40
-3.49308,-563.076923,-88.38,-0.492187,39
-3.42564,-698.04878,-117,-0.492187,41
-3.36864,-816.923077,-148.86,-0.491211,39
-3.31236,-864,-180,-0.491211,40
-3.25308,-841.5,-180,-0.491211,40
-3.18714,-760.5,112.5,-0.491211,40
-3.1137,-636.585366,86.4,-0.491211,41
-3.0444,-507.692308,66.6,-0.491211,39
-2.9259,-396,50.76,-1.642578,40
-2.5911,-333,37.44,-2.944336,40
-2.11008,-283.5,26.1,-4.015625,40
-1.6065,-237.073171,16.38,-4.916992,41
-1.11978,-193.5,8.64,-4.996094,40
-0.63984,-175.384615,1.8,-4.99707,39
-0.15132,-175.609756,-5.4,-0.947266,41
-0.15432,-99,-9.36,3.392578,40
-0.62346,-31.5,-10.62,5.008789,40
-1.11318,-40.5,-12.24,5.007812,40
-1.59648,-64.615385,-14.76,5.008789,39
-2.0997,-114.146341,-19.44,5.006836,41
-2.59566,-166.5,-26.1,5.009766,40
-3.09012,-229.5,-35.28,5.007812,40
-3.58608,-301.5,-47.34,5.008789,40
-3.6708,-789.230769,117.36,-0.491211,39
-3.60168,-670.5,90.54,-0.492187,40
-3.52944,-544.390244,68.22,-0.491211,41
-3.46158,-415.384615,52.02,-0.491211,39
-3.39288,-324,39.06,-0.492187,40
-3.32448,-247.5,29.16,-0.490234,40
-3.26196,-184.5,21.78,-0.491211,40
-3.19626,-136.097561,16.2,-0.491211,41
-3.12936,-106.153846,12.06,-0.491211,39
-3.06678,-83.414634,8.64,-0.491211,41
-2.88096,-87.692308,5.22,-4.995117,39
-2.3961,-149.268293,-0.9,-3.05957,41
-1.9611,-148.5,-6.84,0.444336,40
-2.16342,-45,-8.64,4.28125,40
-2.6448,0,-8.64,5.007812,40
-3.14382,-9,-9,5.007812,40
-3.59142,-45,-10.8,-0.494141,40
-3.5466,-184.5,-18.18,-0.491211,40
-3.46908,-247.5,-28.08,-0.490234,40
-3.40008,-310.5,-40.5,-0.492187,40
-3.32862,-387,-55.98,-0.491211,40
-3.26586,-489.230769,-75.06,-0.493164,39
-3.20166,-610.243902,-100.08,-0.491211,41
-3.14244,-729.230769,-128.52,-0.489258,39
-3.08454,-819,-161.28,-0.492187,40
-3.09276,-864.878049,-180,1.008789,41
-3.25398,-853.846154,-180,1.203125,39
-3.35976,-755.121951,99,-0.493164,41
-3.27246,-613.846154,75.06,-0.492187,39
-3.20586,-490.5,55.44,-0.491211,40
-3.1371,-391.5,39.78,-0.491211,40
-3.06792,-319.5,27,-0.492187,40
-2.87004,-276.585366,15.66,-4.833008,41
-2.39268,-297,3.78,-4.995117,40
-1.899,-301.5,-8.28,-2.048828,40
-1.74642,-270,-19.08,5.008789,40
-2.19546,-193.846154,-26.64,5.007812,39
-2.70456,-237.073171,-36.36,5.009766,41
-3.20436,-301.5,-48.42,5.009766,40
-3.66774,-423,-65.34,-0.488281,40
-3.6372,-571.5,-88.2,-0.490234,40
-3.56424,-697.5,-116.1,-0.493164,40
-3.5049,-805.5,-148.32,-0.489258,40
-3.44634,-877.5,-180,-0.493164,40
-3.38466,-859.5,-180,-0.491211,40
-3.3174,-778.5,111.06,-0.491211,40
-3.2508,-641.538462,86.04,-0.492187,39
-3.1797,-522.439024,64.62,-0.492187,41
-3.11094,-406.153846,48.78,-0.493164,39
-3.04176,-315,36.18,-0.491211,40
-2.85126,-270,25.38,-4.116211,40
-2.37618,-265.5,14.76,-4.975586,40
-1.88184,-243,5.04,-4.995117,40
-1.39812,-229.5,-4.14,-2.84082,40
-1.10538,-207,-12.42,2.654297,40
-1.5381,-81,-15.66,5.009766,40
-2.031,-103.5,-19.8,5.010742,40
-2.52624,-148.5,-25.74,5.009766,40
-3.03426,-215.121951,-34.56,5.009766,41
-3.53508,-297,-46.44,5.008789,40
-3.72066,-855,-180,-0.492187,40
-3.65442,-787.5,117.9,-0.490234,40
-3.58422,-666,91.26,-0.491211,40
-3.51192,-535.5,69.84,-0.490234,40
-3.44076,-414,53.28,-0.492187,40
-3.37134,-319.5,40.5,-0.491211,40
-3.30594,-235.384615,31.32,-0.492187,39
-3.2442,-175.5,24.3,-0.491211,40
-3.17706,-121.5,19.44,-0.491211,40
-3.10746,-85.5,16.02,-0.491211,40
-3.03876,-54,13.86,-0.637695,40
-2.81976,-58.5,11.52,-4.995117,40
-2.3454,-90,7.92,-4.99707,40
-1.85166,-81,4.68,-4.682617,40
-1.3671,-81,1.44,-2.739258,40
-0.90186,-72,-1.44,-0.799805,40
-0.84174,4.390244,-1.26,0.69043,41
-0.9591,40.5,0.36,0.509766,40
-1.00764,18,1.08,-0.023437,40
-0.98658,-4.5,0.9,-0.422852,40
-0.94032,-18,0.18,-0.227539,40
-0.93078,-18,-0.54,0.021484,40
-0.93192,-18,-1.26,0.03125,40
-0.9564,-13.5,-1.8,0.495117,40
-1.06704,-13.5,-2.34,1.091797,40
-1.26114,-4.5,-2.52,1.417969,40
-1.50132,-4.5,-2.7,1.521484,40
-1.75122,-13.5,-3.24,1.62793,40
-2.0328,-18,-3.96,1.960937,40
-2.38104,-22.5,-4.86,2.392578,40
-2.80656,-22.5,-5.76,2.938477,40
-3.27354,-23.076923,-6.66,3.479492,39
-3.6648,-61.463415,-9.18,-0.493164,41
-3.57306,-189.230769,-16.56,-0.491211,39
-3.5019,-225,-25.56,-0.491211,40
-3.4338,-297,-37.44,-0.491211,40
-3.36294,-369,-52.2,-0.491211,40
-3.29268,-469.756098,-71.46,-0.491211,41
-3.22962,-600,-94.86,-0.491211,39
-3.1662,-702,-122.94,-0.491211,40
-3.10848,-810,-155.34,-0.492187,40
-3.0513,-850.5,-180,-0.491211,40
-3.0804,-838.536585,-180,1.272461,41
-3.28524,-780,105.84,1.327148,39
-3.41616,-649.756098,79.2,-0.492187,41
-3.32496,-526.5,58.14,-0.490234,40
-3.26052,-423,41.22,-0.492187,40
-3.1932,-351,27.18,-0.490234,40
-3.12462,-295.384615,15.66,-0.493164,39
-3.05922,-254.634146,5.22,-0.491211,41
-2.89194,-261,-5.22,-2.943359,40
-2.70606,-297,-17.1,3.329102,40
-3.16278,-220.5,-25.92,5.008789,40
-3.62688,-270,-36.72,-0.493164,40
-3.59238,-414,-53.28,-0.491211,40
-3.51666,-526.5,-74.34,-0.492187,40
-3.45432,-636.923077,-99.18,-0.492187,39
-3.3879,-755.121951,-130.14,-0.492187,41
-3.33126,-863.076923,-163.8,-0.491211,39
-3.27504,-895.5,-180,-0.492187,40
-3.21396,-846,-180,-0.491211,40
-3.14346,-738,97.02,-0.491211,40
-3.06924,-597.073171,72.54,-0.490234,41
-2.97132,-480,53.82,-1.15625,39
-2.70216,-405,37.62,-2.704102,40
-2.23224,-355.5,23.4,-3.989258,40
-1.74168,-319.5,10.62,-4.995117,40
-1.23792,-298.536585,-1.62,-4.99707,41
-0.83298,-283.5,-12.96,1.120117,40
-1.09344,-175.384615,-19.8,5.006836,39
-1.5933,-175.609756,-27,5.008789,41
-2.08746,-229.5,-36.18,5.006836,40
-2.58606,-315,-48.78,5.007812,40
-3.08808,-418.5,-65.52,4.188477,40
